year,country_id,country,region,latitude,longitude,success,suicide,attack_type,target_type,gname,weapon_type,nperps,nkill,nkillus,nkillter,nwound
2014,95,Iraq,Middle East & North Africa,33.33928,44.40047,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,7
2014,147,Nigeria,Sub-Saharan Africa,10.34782,13.325363,1,0,Bombing/Explosion,Military,Boko Haram,Explosives/Bombs/Dynamite,-99,40,0,0,7
2014,153,Pakistan,South Asia,30.922278,66.444722,0,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,147,Nigeria,Sub-Saharan Africa,12.885692,12.508085,0,0,Bombing/Explosion,Private Citizens & Property,Boko Haram,Explosives/Bombs/Dynamite,30,30,0,30,
2014,182,Somalia,Sub-Saharan Africa,2.049789,45.34869,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,0
2014,4,Afghanistan,South Asia,31.859575,64.200998,1,1,Bombing/Explosion,Military,Taliban,Explosives/Bombs/Dynamite,-99,26,0,20,10
2014,228,Yemen,Middle East & North Africa,15.355873,44.213536,1,0,Armed Assault,Private Citizens & Property,Unknown,Firearms,-99,0,0,0,1
2014,95,Iraq,Middle East & North Africa,33.389916,44.460696,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,7,0,0,10
2014,95,Iraq,Middle East & North Africa,34.1864,45.126067,1,0,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,4
2014,95,Iraq,Middle East & North Africa,34.1864,45.126067,1,0,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,34.1864,45.126067,1,0,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,34.1864,45.126067,1,0,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,34.273523,45.165739,1,0,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,34.273523,45.165739,1,0,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,34.273523,45.165739,1,0,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,34.18611,45.125541,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,34.27374,45.165651,1,0,Facility/Infrastructure Attack,Private Citizens & Property,Unknown,Incendiary,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,33.416612,43.3,1,0,Unknown,Government (General),Islamic State of Iraq and the Levant (ISIL),Unknown,-99,4,0,,21
2014,208,Tunisia,Middle East & North Africa,37.116055,9.744171,1,0,Unknown,Military,Unknown,Unknown,-99,1,0,0,0
2014,160,Philippines,Southeast Asia,8.744872,124.782494,0,0,Armed Assault,Military,New People's Army (NPA),Firearms,-99,0,0,0,0
2014,205,Thailand,Southeast Asia,6.81352,101.428248,1,0,Armed Assault,Private Citizens & Property,Unknown,Firearms,2,1,0,0,1
2014,160,Philippines,Southeast Asia,7.543444,126.221477,0,0,Armed Assault,Government (General),New People's Army (NPA),Firearms,-99,0,0,0,0
2014,200,Syria,Middle East & North Africa,36.202596,37.204128,1,0,Bombing/Explosion,Private Citizens & Property,Free Syrian Army,Explosives/Bombs/Dynamite,-99,4,0,0,0
2014,160,Philippines,Southeast Asia,6.831221,124.50716,1,0,Armed Assault,Business,Unknown,Firearms,-99,0,0,0,1
2014,92,India,South Asia,24.853466,93.935374,0,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,214,Ukraine,Eastern Europe,48.668745,39.467462,1,0,Armed Assault,Transportation,Unknown,Firearms,-99,1,0,0,
2014,214,Ukraine,Eastern Europe,48.752639,39.551515,0,0,Armed Assault,Private Citizens & Property,Unknown,Firearms,-99,0,0,0,0
2014,214,Ukraine,Eastern Europe,48.737512,39.575153,0,0,Armed Assault,Private Citizens & Property,Unknown,Firearms,-99,0,0,0,0
2014,97,Israel,Middle East & North Africa,31.435217,34.43649,1,0,Armed Assault,Military,Palestinian Extremists,Firearms,-99,0,0,0,0
2014,214,Ukraine,Eastern Europe,48.656992,39.494255,1,0,Bombing/Explosion,Business,Luhansk People's Republic,Explosives/Bombs/Dynamite,-99,0,0,0,4
2014,214,Ukraine,Eastern Europe,48.013656,37.802986,1,0,Bombing/Explosion,Business,Donetsk People's Republic,Explosives/Bombs/Dynamite,-99,2,0,0,0
2014,19,Bangladesh,South Asia,23.119444,89.522778,1,0,Bombing/Explosion,Violent Political Party,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,92,India,South Asia,27.197586,94.151157,1,0,Armed Assault,Business,United Liberation Front of Assam (ULFA),Firearms,2,1,0,0,2
2014,92,India,South Asia,27.514186,95.877672,1,0,Bombing/Explosion,Private Citizens & Property,United Liberation Front of Assam (ULFA),Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,92,India,South Asia,18.800732,80.810861,1,0,Armed Assault,Police,Maoists,Firearms,-99,1,0,1,0
2014,229,Democratic Republic of the Congo,Sub-Saharan Africa,3.616555,28.566622,1,0,Armed Assault,Military,Lord's Resistance Army (LRA),Firearms,-99,5,0,0,0
2014,113,Libya,Middle East & North Africa,32.871212,13.172593,1,0,Hostage Taking (Kidnapping),Religious Figures/Institutions,Unknown,Firearms,-99,,0,0,
2014,113,Libya,Middle East & North Africa,30.749511,20.216579,1,0,Armed Assault,Military,Unknown,Firearms,3,2,0,1,0
2014,95,Iraq,Middle East & North Africa,33.54631,44.413457,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,4,0,0,9
2014,95,Iraq,Middle East & North Africa,33.061667,44.354167,1,0,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,-99,1,0,0,6
2014,95,Iraq,Middle East & North Africa,33.079167,44.253056,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,3
2014,95,Iraq,Middle East & North Africa,33.423446,44.366214,1,0,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,-99,2,0,0,7
2014,95,Iraq,Middle East & North Africa,33.63497,44.235291,1,0,Armed Assault,Military,Military Council of the Tribal Revolutionaries (MCTR),Firearms,-99,2,0,0,2
2014,4,Afghanistan,South Asia,34.229213,70.193208,1,0,Bombing/Explosion,Religious Figures/Institutions,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,20
2014,4,Afghanistan,South Asia,36.7,67.116667,1,0,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives/Bombs/Dynamite,-99,0,0,0,3
2014,147,Nigeria,Sub-Saharan Africa,12,8.516667,1,1,Bombing/Explosion,Religious Figures/Institutions,Boko Haram,Explosives/Bombs/Dynamite,-99,122,0,2,270
2014,147,Nigeria,Sub-Saharan Africa,11.833333,13.15,0,0,Bombing/Explosion,Private Citizens & Property,Boko Haram,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,25.922808,68.620523,1,0,Bombing/Explosion,Transportation,Baloch Republican Army (BRA),Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,217,United States,North America,30.268138,-97.748446,1,0,Armed Assault,Government (General),Individual,Firearms,1,0,0,0,0
2014,217,United States,North America,30.26744,-97.734942,1,0,Armed Assault,Police,Individual,Firearms,1,1,1,1,0
2014,217,United States,North America,30.270627,-97.756482,1,0,Armed Assault,Government (Diplomatic),Individual,Firearms,1,0,0,0,0
2014,182,Somalia,Sub-Saharan Africa,1.876646,44.247901,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,,0,0,
2014,60,Egypt,Middle East & North Africa,30.133448,31.380554,1,0,Assassination,Military,Sinai Province of the Islamic State,Firearms,-99,2,0,0,1
2014,60,Egypt,Middle East & North Africa,30.248908,31.354515,1,0,Assassination,Military,Sinai Province of the Islamic State,Firearms,-99,1,0,0,0
2014,60,Egypt,Middle East & North Africa,30.044552,31.235733,0,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,60,Egypt,Middle East & North Africa,30.762296,29.696268,0,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,60,Egypt,Middle East & North Africa,29.308393,30.842839,0,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,60,Egypt,Middle East & North Africa,29.07605,31.094774,0,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,60,Egypt,Middle East & North Africa,30.727154,31.668627,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,4
2014,60,Egypt,Middle East & North Africa,30.044497,31.235908,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,1,0,0,0,0
2014,60,Egypt,Middle East & North Africa,31.132074,33.803342,1,0,Bombing/Explosion,Police,Sinai Province of the Islamic State,Explosives/Bombs/Dynamite,-99,0,0,0,6
2014,4,Afghanistan,South Asia,32.391569,64.474102,1,1,Bombing/Explosion,Police,Taliban,Explosives/Bombs/Dynamite,1,3,0,1,4
2014,95,Iraq,Middle East & North Africa,33.462707,44.157787,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,3,0,0,12
2014,44,China,East Asia,38.414217,77.245761,1,0,Armed Assault,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,15,0,11,14
2014,110,Lebanon,Middle East & North Africa,34.1791,36.420663,0,0,Armed Assault,Police,Islamic State of Iraq and the Levant (ISIL),Firearms,-99,0,0,0,0
2014,153,Pakistan,South Asia,31.829722,70.597778,1,0,Bombing/Explosion,Terrorists/Non-State Militia,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,153,Pakistan,South Asia,33.888963,71.492269,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,3
2014,153,Pakistan,South Asia,33.986056,71.456901,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,2,0,0,1
2014,214,Ukraine,Eastern Europe,48.015096,37.739234,1,0,Bombing/Explosion,Private Citizens & Property,Donetsk People's Republic,Explosives/Bombs/Dynamite,-99,2,0,0,6
2014,153,Pakistan,South Asia,24.950082,66.992844,1,0,Armed Assault,Violent Political Party,Unknown,Firearms,2,2,0,0,0
2014,4,Afghanistan,South Asia,32.074078,66.141526,1,0,Armed Assault,Police,Unknown,Firearms,-99,16,0,15,
2014,153,Pakistan,South Asia,30.103569,66.983363,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,200,Syria,Middle East & North Africa,32.828333,36.15875,1,0,Armed Assault,Military,Unknown,Firearms,-99,3,0,3,
2014,214,Ukraine,Eastern Europe,48.070554,37.743672,1,0,Bombing/Explosion,Military,Donetsk People's Republic,Explosives/Bombs/Dynamite,-99,,0,,
2014,45,Colombia,South America,6.986212,-71.497521,1,0,Bombing/Explosion,Utilities,National Liberation Army of Colombia (ELN),Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,147,Nigeria,Sub-Saharan Africa,8.570087,8.259993,1,0,Armed Assault,Police,Unknown,Firearms,-99,2,0,0,0
2014,95,Iraq,Middle East & North Africa,33.314009,44.506622,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,8
2014,95,Iraq,Middle East & North Africa,35.299586,44.327499,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,5
2014,95,Iraq,Middle East & North Africa,34.18611,45.125892,0,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,34.016207,44.145278,1,0,Armed Assault,Private Citizens & Property,Al-Naqshabandiya Army,Firearms,-99,3,0,0,11
2014,200,Syria,Middle East & North Africa,36.898968,38.349458,1,1,Bombing/Explosion,Police,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,3,5,0,3,
2014,200,Syria,Middle East & North Africa,36.898968,38.349458,1,1,Bombing/Explosion,Police,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,6,8.33,0,6,
2014,182,Somalia,Sub-Saharan Africa,-0.358056,42.545278,1,0,Unknown,Military,Al-Shabaab,Unknown,-99,,0,,
2014,147,Nigeria,Sub-Saharan Africa,10.223531,12.062983,1,0,Armed Assault,Private Citizens & Property,Boko Haram,Explosives/Bombs/Dynamite,30,,0,0,
2014,4,Afghanistan,South Asia,32.073314,64.833867,1,1,Bombing/Explosion,Military,Taliban,Explosives/Bombs/Dynamite,12,17,0,12,7
2014,4,Afghanistan,South Asia,34.498611,69.138889,1,1,Hostage Taking (Kidnapping),NGO,Taliban,Explosives/Bombs/Dynamite,3,7,0,3,1
2014,228,Yemen,Middle East & North Africa,13.966667,44.166667,1,0,Bombing/Explosion,Violent Political Party,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,110,Lebanon,Middle East & North Africa,34.1791,36.420663,0,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,27.706468,68.848219,1,0,Assassination,Private Citizens & Property,Unknown,Firearms,3,1,0,0,0
2014,4,Afghanistan,South Asia,33.390525,68.3896,1,0,Hostage Taking (Kidnapping),Military,Taliban,Firearms,-99,7,0,6,0
2014,104,Kenya,Sub-Saharan Africa,0.188911,40.283288,1,0,Armed Assault,Police,Al-Shabaab,Firearms,3,1,0,0,1
2014,92,India,South Asia,25.32168,94.151624,0,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,24.868401,66.994566,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,2
2014,92,India,South Asia,33.751985,74.101461,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,92,India,South Asia,34.085256,74.797656,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,8
2014,153,Pakistan,South Asia,25.381632,68.36939,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,2,1,0,0,3
2014,92,India,South Asia,24.658042,93.980085,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,0
2014,153,Pakistan,South Asia,34.744167,71.338333,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,214,Ukraine,Eastern Europe,48.632513,38.38186,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,0
2014,4,Afghanistan,South Asia,33.334429,69.916755,1,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,1,1,0,1,0
2014,4,Afghanistan,South Asia,34.2148,69.098513,1,0,Bombing/Explosion,Private Citizens & Property,Taliban,Explosives/Bombs/Dynamite,-99,1,0,0,7
2014,160,Philippines,Southeast Asia,7.218662,124.248412,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,1,0,0,0,1
2014,160,Philippines,Southeast Asia,6.86581,124.4448,1,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,209,Turkey,Middle East & North Africa,38.904845,40.492434,0,0,Assassination,Police,Unknown,Firearms,1,0,0,0,1
2014,95,Iraq,Middle East & North Africa,33.332284,43.793237,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,3.5,0,0,2.5
2014,95,Iraq,Middle East & North Africa,33.333729,43.769315,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,3.5,0,0,2.5
2014,95,Iraq,Middle East & North Africa,33.355425,43.789649,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,3.5,0,0,2.5
2014,95,Iraq,Middle East & North Africa,33.362276,43.807585,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,3.5,0,0,2.5
2014,45,Colombia,South America,3.173853,-76.259395,1,0,Unknown,Military,Revolutionary Armed Forces of Colombia (FARC),Unknown,-99,2,0,0,0
2014,4,Afghanistan,South Asia,36.787183,66.153244,1,0,Hostage Taking (Barricade Incident),Educational Institution,Unknown,Incendiary,-99,0,0,0,1
2014,92,India,South Asia,24.5,93.77,0,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,200,Syria,Middle East & North Africa,36.88774,38.350817,1,1,Bombing/Explosion,Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,6,8.33,0,6,
2014,200,Syria,Middle East & North Africa,36.88774,38.350817,1,1,Bombing/Explosion,Terrorists/Non-State Militia,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,6,8.34,0,6,
2014,228,Yemen,Middle East & North Africa,15.515888,45.449806,1,0,Facility/Infrastructure Attack,Utilities,Tribesmen,Firearms,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,33.305081,44.488947,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,95,Iraq,Middle East & North Africa,33.344307,44.309224,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,4,0,0,9
2014,95,Iraq,Middle East & North Africa,33.215584,44.385598,1,0,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,-99,3,0,0,12
2014,95,Iraq,Middle East & North Africa,34.016135,44.145278,1,0,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,-99,2,0,0,4
2014,182,Somalia,Sub-Saharan Africa,3.328148,42.220175,1,0,Unknown,Private Citizens & Property,Al-Shabaab,Unknown,-99,3,0,3,
2014,147,Nigeria,Sub-Saharan Africa,7.620133,5.222494,1,0,Bombing/Explosion,Police,Boko Haram,Explosives/Bombs/Dynamite,60,1,0,0,0
2014,160,Philippines,Southeast Asia,8.312616,126.003616,1,0,Armed Assault,Government (General),New People's Army (NPA),Firearms,20,4,0,0,6
2014,160,Philippines,Southeast Asia,16.983038,120.855017,1,0,Armed Assault,Military,New People's Army (NPA),Firearms,-99,2,0,0,5
2014,160,Philippines,Southeast Asia,13.176892,123.545037,0,0,Bombing/Explosion,Unknown,New People's Army (NPA),Explosives/Bombs/Dynamite,5,0,0,0,0
2014,228,Yemen,Middle East & North Africa,15.931111,48.748056,1,0,Bombing/Explosion,Military,Al-Qa`ida in the Arabian Peninsula (AQAP),Explosives/Bombs/Dynamite,-99,3,0,0,0
2014,228,Yemen,Middle East & North Africa,15.461829,45.327669,1,0,Armed Assault,Military,Unknown,Firearms,-99,1,0,0,4
2014,228,Yemen,Middle East & North Africa,15.305307,43.01949,1,0,Armed Assault,Government (General),Unknown,Firearms,-99,0,0,0,1
2014,228,Yemen,Middle East & North Africa,15.261944,44.255,1,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,104,Kenya,Sub-Saharan Africa,-0.453508,39.645834,1,0,Bombing/Explosion,Private Citizens & Property,Al-Shabaab,Explosives/Bombs/Dynamite,1,0,0,0,5
2014,208,Tunisia,Middle East & North Africa,36.341135,8.585838,1,0,Hostage Taking (Kidnapping),Police,Okba Ibn Nafaa Brigade,Melee,10,1,0,0,0
2014,153,Pakistan,South Asia,27.133333,63.433333,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,3
2014,153,Pakistan,South Asia,26.1005,62.371348,1,0,Bombing/Explosion,Military,Baloch Liberation Army (BLA),Explosives/Bombs/Dynamite,-99,2,0,1,2
2014,4,Afghanistan,South Asia,36.286673,64.872181,1,0,Bombing/Explosion,Unknown,Taliban,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,153,Pakistan,South Asia,33.729352,73.093172,1,0,Bombing/Explosion,Journalists & Media,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,2
2014,92,India,South Asia,33.718616,74.835798,1,0,Assassination,Government (General),Lashkar-e-Taiba (LeT),Firearms,1,1,0,0,0
2014,92,India,South Asia,18.84563,81.383933,1,0,Armed Assault,Government (General),Maoists,Firearms,-99,1,0,0,0
2014,110,Lebanon,Middle East & North Africa,34.439902,35.848004,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,1,0,0,0,0
2014,92,India,South Asia,25.792697,90.474076,1,0,Armed Assault,Private Citizens & Property,Garo National Liberation Army,Firearms,-99,1,0,0,0
2014,155,West Bank and Gaza Strip,Middle East & North Africa,31.777493,35.235799,1,0,Facility/Infrastructure Attack,Educational Institution,Lehava,Incendiary,3,0,0,0,0
2014,4,Afghanistan,South Asia,32.34971,67.374249,1,0,Armed Assault,Police,Taliban,Explosives/Bombs/Dynamite,-99,3,0,0,7
2014,153,Pakistan,South Asia,30.584232,66.995757,1,0,Hostage Taking (Kidnapping),Private Citizens & Property,Unknown,Unknown,-99,,0,0,
2014,153,Pakistan,South Asia,28.518791,68.541122,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,2
2014,153,Pakistan,South Asia,34.217204,71.555534,1,0,Bombing/Explosion,Police,Unknown,Explosives/Bombs/Dynamite,1,0,0,0,0
2014,110,Lebanon,Middle East & North Africa,33.83865,35.530122,0,0,Bombing/Explosion,Unknown,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,147,Nigeria,Sub-Saharan Africa,10.686124,13.269234,1,0,Armed Assault,Private Citizens & Property,Boko Haram,Firearms,-99,,0,,
2014,113,Libya,Middle East & North Africa,32.810168,13.140454,1,0,Armed Assault,Educational Institution,Muslim Fundamentalists,Firearms,-99,0,0,0,1
2014,113,Libya,Middle East & North Africa,32.114891,20.091039,1,0,Armed Assault,Terrorists/Non-State Militia,Unknown,Firearms,-99,1,0,0,0
2014,41,Central African Republic,Sub-Saharan Africa,8.409153,20.653101,0,0,Assassination,Government (General),Seleka,Firearms,6,0,0,0,3
2014,153,Pakistan,South Asia,24.825478,67.129659,1,0,Armed Assault,Business,Unknown,Firearms,-99,1,0,0,0
2014,78,Greece,Western Europe,37.986729,23.736582,1,0,Facility/Infrastructure Attack,Business,Anarchists,Incendiary,-99,0,0,0,0
2014,78,Greece,Western Europe,37.959319,23.75179,1,0,Facility/Infrastructure Attack,Business,Anarchists,Incendiary,-99,0,0,0,0
2014,78,Greece,Western Europe,37.968161,23.756677,1,0,Facility/Infrastructure Attack,Business,Anarchists,Incendiary,-99,0,0,0,0
2014,78,Greece,Western Europe,37.990895,23.746549,1,0,Facility/Infrastructure Attack,Business,Anarchists,Incendiary,-99,0,0,0,0
2014,78,Greece,Western Europe,37.93018,23.747166,1,0,Facility/Infrastructure Attack,Business,Anarchists,Incendiary,-99,0,0,0,0
2014,78,Greece,Western Europe,37.916928,23.718488,1,0,Facility/Infrastructure Attack,Business,Anarchists,Incendiary,-99,0,0,0,0
2014,78,Greece,Western Europe,37.971643,23.747288,1,0,Facility/Infrastructure Attack,Business,Anarchists,Incendiary,-99,0,0,0,0
2014,198,Sweden,Western Europe,55.584285,13.045573,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,205,Thailand,Southeast Asia,6.625213,101.513703,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,33.424137,44.436685,1,0,Bombing/Explosion,Business,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,-99,1,0,0,9
2014,95,Iraq,Middle East & North Africa,34.878592,44.611039,1,0,Bombing/Explosion,Other,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,-99,4,0,0,7
2014,95,Iraq,Middle East & North Africa,33.278001,44.328375,1,0,Bombing/Explosion,Private Citizens & Property,Islamic State of Iraq and the Levant (ISIL),Explosives/Bombs/Dynamite,-99,2,0,0,6
2014,95,Iraq,Middle East & North Africa,33.376897,44.702982,1,0,Bombing/Explosion,Business,Unknown,Explosives/Bombs/Dynamite,-99,3,0,0,8
2014,147,Nigeria,Sub-Saharan Africa,11.833435,13.153194,1,1,Bombing/Explosion,Private Citizens & Property,Boko Haram,Explosives/Bombs/Dynamite,1,3.5,0,1,23.5
2014,147,Nigeria,Sub-Saharan Africa,11.833435,13.153194,1,1,Bombing/Explosion,Private Citizens & Property,Boko Haram,Explosives/Bombs/Dynamite,1,3.5,0,1,23.5
2014,147,Nigeria,Sub-Saharan Africa,11.742835,11.962564,1,0,Hostage Taking (Kidnapping),Government (General),Boko Haram,Explosives/Bombs/Dynamite,-99,61,0,20,
2014,147,Nigeria,Sub-Saharan Africa,12.000528,8.520351,0,1,Bombing/Explosion,Educational Institution,Unknown,Explosives/Bombs/Dynamite,1,0,0,0,0
2014,4,Afghanistan,South Asia,36.211122,69.1684,1,1,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,1,10,0,1,20
2014,228,Yemen,Middle East & North Africa,15.355873,44.213536,1,0,Bombing/Explosion,Government (General),Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,0
2014,95,Iraq,Middle East & North Africa,36.929481,42.221034,1,0,Armed Assault,Police,Islamic State of Iraq and the Levant (ISIL),Firearms,-99,16,0,0,4
2014,95,Iraq,Middle East & North Africa,34.016353,44.145585,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,4,0,0,10
2014,95,Iraq,Middle East & North Africa,34.016353,44.145585,1,0,Bombing/Explosion,Private Citizens & Property,Unknown,Explosives/Bombs/Dynamite,-99,4,0,0,10
2014,113,Libya,Middle East & North Africa,30.755821,20.226017,1,0,Bombing/Explosion,Police,Ansar al-Sharia (Libya),Explosives/Bombs/Dynamite,-99,0,0,0,3
2014,104,Kenya,Sub-Saharan Africa,1.749826,40.055977,1,0,Armed Assault,Business,Al-Shabaab,Explosives/Bombs/Dynamite,-99,1,0,0,12
2014,92,India,South Asia,33.371651,74.315235,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,0,0,0,1
2014,92,India,South Asia,33.71704,74.836048,1,0,Armed Assault,Government (General),Unknown,Firearms,2,0,0,0,1
2014,228,Yemen,Middle East & North Africa,14.061619,46.914966,1,0,Bombing/Explosion,Military,Al-Qa`ida in the Arabian Peninsula (AQAP),Explosives/Bombs/Dynamite,-99,4,0,0,2
2014,208,Tunisia,Middle East & North Africa,35.166667,8.833333,1,0,Bombing/Explosion,Military,Unknown,Explosives/Bombs/Dynamite,-99,1,0,0,1
